class,filename,author_dot,author_lc,author_len,author_mismatch,author_num,author_oth,author_uc,box_nonother_types,box_other_only,company_mismatch,count_acroform,count_acroform_obs,count_action,count_action_obs,count_box_a4,count_box_legal,count_box_letter,count_box_other,count_box_overlap,count_endobj,count_endstream,count_eof,count_font,count_font_obs,count_image_large,count_image_med,count_image_small,count_image_total,count_image_xlarge,count_image_xsmall,count_javascript,count_javascript_obs,count_js,count_js_obs,count_obj,count_objstm,count_objstm_obs,count_page,count_page_obs,count_startxref,count_stream,count_stream_diff,count_trailer,count_xref,createdate_dot,createdate_mismatch,createdate_ts,createdate_tz,createdate_version_ratio,creator_dot,creator_lc,creator_len,creator_mismatch,creator_num,creator_oth,creator_uc,delta_ts,delta_tz,image_mismatch,image_totalpx,keywords_dot,keywords_lc,keywords_len,keywords_mismatch,keywords_num,keywords_oth,keywords_uc,len_obj_avg,len_obj_max,len_obj_min,len_stream_avg,len_stream_max,len_stream_min,moddate_dot,moddate_mismatch,moddate_ts,moddate_tz,moddate_version_ratio,pdfid0_dot,pdfid0_lc,pdfid0_len,pdfid0_mismatch,pdfid0_num,pdfid0_oth,pdfid0_uc,pdfid1_dot,pdfid1_lc,pdfid1_len,pdfid1_mismatch,pdfid1_num,pdfid1_oth,pdfid1_uc,pdfid_mismatch,pos_acroform_avg,pos_acroform_max,pos_acroform_min,pos_box_avg,pos_box_max,pos_box_min,pos_eof_avg,pos_eof_max,pos_eof_min,pos_image_avg,pos_image_max,pos_image_min,pos_page_avg,pos_page_max,pos_page_min,producer_dot,producer_lc,producer_len,producer_mismatch,producer_num,producer_oth,producer_uc,ratio_imagepx_size,ratio_size_obj,ratio_size_page,ratio_size_stream,size,subject_dot,subject_lc,subject_len,subject_mismatch,subject_num,subject_oth,subject_uc,title_dot,title_lc,title_len,title_mismatch,title_num,title_oth,title_uc,version
TRUE,103f499aeeb240a2ecd3f9d81e22c39e6cbbb97be46a82addf20787bd507363f,0,4,12,1,2,4,2,58,FALSE,0,0,0,1,0,0,1,57,116,0,420,82,2,76,0,1,0,5,10,0,4,1,0,1,1,845,21,0,30,0,2,82,0,1,1,0,1,156583091,-10560,0.0,0,14,37,1,0,15,8,-351390493,-4920,2,809673,0,4,6,1,0,1,1,3242.375,13812,29,4331.66666667,11491,208,0,1,507973584,-5640,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.0899007674428,0.13506347062,0.00136207839766,0.595806026639,0.999972088557,0.19163996472,0.103024483917,0.127767419531,0.0705601268296,0.114960161068,0.119433062778,0.00111087541448,1,6,16,1,5,5,0,4.51982828881,211.997632885,5971.26646762,2184.60972946,179138,0,5,8,1,0,2,1,1,6,26,1,11,7,2,0
TRUE,110631daff7a459168af4aea9b376a28a5a7cbef40f761f9910ca9c042d9c9af,0,4,12,1,2,4,2,59,FALSE,0,0,0,1,0,0,1,58,117,0,427,81,2,78,0,1,0,5,10,0,4,1,0,1,0,854,22,0,31,0,2,81,0,1,1,0,1,99334355,-9480,287.425795718,0,13,35,1,0,14,8,-450578602,-5880,2,809673,0,4,6,1,0,1,1,338.833333333,1860,4,1553.0,1810,1296,0,1,549912957,-3600,1591.18332465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.0459216900527,0.104799288994,0.0186342764035,0.590368093616,0.999977781069,0.180758406162,0.0619656347208,0.0951192415938,0.0184194934084,0.0803510591024,0.0837357428529,0.00136276107243,1,6,15,1,4,5,0,5.99668937935,158.103044311,4355.48373047,1666.91355967,135020,0,4,7,1,0,2,1,1,5,24,1,11,7,1,4
TRUE,124114b71839862e8a8e17f40acbc6294b25c7a02abc43155318fe566dab143d,0,1,1,1,0,0,0,3,FALSE,0,0,0,0,0,0,0,3,13,0,26,8,1,6,0,0,1,1,3,0,1,2,0,1,0,50,1,0,4,0,1,8,0,1,1,0,1,119484404,-1080,460.973780864,0,2,6,1,1,2,1,-1245081,-240,2,69251,0,1,1,1,0,0,0,7581.66666667,22131,13,120.0,120,120,0,1,120729485,-840,465.777334105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.147825432222,0.150691427326,0.146609506966,0.999980775885,0.999980775885,0.999980775885,0.148442205903,0.151050277468,0.146423673856,0.15038704551,0.150454329911,0.150319761108,1346,2500,16493,2,6311,7681,1,0.443763056378,3121.07993758,39013.4902466,19506.7475617,156054,0,2,2,1,0,0,0,0,3,7,1,1,2,1,3
TRUE,14d0ebc3d8da805ede20e4f2f8ca64af0fe547c79faa0d0a8a2c4f5a00492fdb,0,3,11,1,2,4,2,64,FALSE,0,0,0,1,0,0,1,63,123,0,459,87,2,83,0,1,0,6,11,0,4,2,0,1,0,922,27,0,29,0,2,87,0,1,0,0,1,488855044,-4800,0.0,0,16,40,1,0,13,11,-101919506,-5040,2,813898,0,4,6,1,0,1,1,219.222222222,1527,24,997.666666667,1470,155,0,1,590774550,240,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.245216230116,0.569322435261,0.0923153311435,0.989763959973,0.98987854251,0.989649377435,0.348428135916,0.516652662134,0.0912076999465,0.433477593187,0.45233366435,0.00656939882362,0,4,10,1,3,3,0,31.0861660683,28.3969630928,902.827555075,300.942525277,26182,0,4,6,1,0,1,1,1,5,27,1,12,8,2,0
TRUE,18cdc2852256d1ba0c9b52c6a7d4c36c56034cfd46dbe3d95e24efd82a0be688,0,5,13,1,2,4,2,55,FALSE,0,0,0,1,0,0,1,54,122,0,434,89,2,78,0,1,0,5,10,0,4,1,0,1,0,857,20,0,30,0,2,89,0,1,1,0,1,45524095,-11700,131.724811921,0,14,32,1,0,11,7,-363261410,-5160,2,809673,0,4,6,1,0,1,1,258.058823529,1708,8,1230.25,1652,274,0,1,408785505,-6540,1182.82842882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.053959215816,0.108791891577,0.0241155683274,0.587708567952,0.999980583278,0.175436552626,0.0715901000608,0.099711338071,0.0339986796629,0.0751819778304,0.0908314240224,0.0240120124785,1,7,17,1,5,5,0,5.24039843113,180.287047631,5150.19982833,1736.0224524,154506,0,5,8,1,0,2,1,1,8,25,1,10,6,1,4
TRUE,198e88a7ae59ea62d39bf60066ca10bf36549311bf1d9a063001dec78e79d07e,0,4,12,1,2,4,2,59,FALSE,0,0,0,1,0,0,1,58,115,0,422,80,2,76,0,1,0,5,10,0,4,1,0,1,0,844,23,0,30,0,2,80,0,1,0,0,1,173078892,-8880,667.742638889,0,13,36,1,0,15,8,-354192935,-4980,2,809673,0,4,6,1,0,1,1,747.25,2826,36,2020.5,2761,1280,0,1,527271827,-3900,2034.22772762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.0354607573214,0.075244884301,0.0168275568355,0.071168549352,0.126726358271,0.0156107404328,0.0461862945913,0.0686994260683,0.0166805248535,0.0584420017982,0.0609219412278,0.000932892575392,1,6,15,1,4,5,0,4.10509744671,233.691942851,6574.53311418,2465.44996918,197236,0,4,7,1,0,2,1,1,4,22,1,10,7,1,3
TRUE,19ca54b07d5a2c0d6ad83a883c3e60f4ada84967baf025cf1fba846502b8e221,0,4,12,1,2,4,2,61,FALSE,0,0,0,1,0,0,1,60,119,0,447,86,2,79,0,1,0,6,11,0,4,1,0,1,0,891,23,0,30,0,2,86,0,1,1,0,1,225037829,-10260,2604.60450231,0,14,36,1,0,13,9,-257586311,-5700,2,813898,0,4,6,1,0,1,1,18140.4285714,126402,37,741.0,1376,106,0,1,482624140,-4560,5585.9275463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.867226210266,0.926933574165,0.00171991314107,0.999030473673,0.999973437635,0.998087509712,0.889627939744,0.917723074063,0.846608982064,0.876468843452,0.907290705164,0.00150741422016,1,6,15,1,4,5,0,5.40476396018,169.011223155,5019.63316601,1751.03486336,150589,0,4,7,1,0,2,1,1,5,24,1,11,6,2,1
TRUE,1c6ff5b5e5c2c0e0758e270fc0aad0cdd99b594229a444bf241f6345c07d48b0,0,4,12,1,2,4,2,55,FALSE,0,0,0,1,0,0,1,54,111,0,400,79,2,71,0,1,0,5,10,0,4,1,0,1,0,795,21,0,29,0,2,79,0,1,1,0,1,197636757,-9960,762.487488426,0,14,35,1,0,13,8,-248837018,-3660,2,809673,0,4,6,1,0,1,1,877.333333333,6047,48,2127.5,5991,298,0,1,446473775,-6300,1722.50684799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.0472100581791,0.0777991367741,0.00082211986024,0.558106545122,0.999979850003,0.11623324024,0.0560919484644,0.0728220876202,0.0340937942041,0.0644712342123,0.0671276985883,0.000753609871886,1,7,17,1,5,5,0,3.26298163529,312.124527909,8556.51694633,3140.99996024,248139,0,5,8,1,0,2,1,1,6,24,1,10,6,2,3
TRUE,1d551d0f18dbd523e5b7b395eea80637a907f6d9d73d00f3c1e6fd73a9aae5f1,0,4,12,1,2,4,2,57,FALSE,0,0,0,1,0,0,1,56,113,0,412,80,2,73,0,1,0,5,10,0,4,1,0,1,0,819,21,0,30,0,2,81,1,1,1,0,1,195707906,-10200,755.045933642,0,14,36,1,0,14,8,-268865266,-4200,2,809673,0,4,6,1,0,1,1,1844.77777778,9603,48,4313.75,9550,291,0,1,464573172,-6000,1792.33476852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.0889159442151,0.123490547524,0.000889644796232,0.583125095397,0.99997819498,0.166271995813,0.0993179389896,0.117965155579,0.0748653540045,0.107504851617,0.111611172892,0.000815507729879,1,7,17,1,5,5,0,3.53098711323,279.98168464,7643.49974522,2830.92589098,229305,0,5,8,1,0,2,1,1,6,24,1,10,6,2,3
TRUE,1ec061fc86856f77e60be8bdfe2e2246fb3a3d345f80fa0b1d76b6433112ff1c,0,4,12,1,2,4,2,58,FALSE,0,0,0,1,0,0,1,57,116,0,421,82,2,76,0,1,0,5,10,0,4,1,0,1,0,846,21,0,30,0,2,82,0,1,1,0,1,137395279,-10860,530.074378858,0,14,37,1,0,15,8,-362341586,-5100,2,809673,0,4,6,1,0,1,1,1117.875,8403,29,3272.0,8352,168,0,1,499736865,-5760,1927.99716435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.0723293102999,0.117263080374,0.00136131847041,0.586917952666,0.99997210413,0.173863801203,0.085244758366,0.109971099878,0.0528236199913,0.09776182134,0.101641393008,0.00111025563776,1,6,15,1,4,5,0,4.51730659793,211.865247977,5974.59980085,2185.82924164,179238,0,5,8,1,0,2,1,1,6,26,1,11,7,2,3
TRUE,200ce97ae770557be5ca5015b571aba88ecb5b830e9b56f6e58e52c41b8ee958,0,4,12,1,2,4,2,58,FALSE,0,0,0,1,0,0,1,57,116,0,421,82,2,76,0,1,0,5,10,0,4,1,0,1,0,846,21,0,30,0,2,82,0,1,1,0,1,137511507,-10860,530.522789352,0,14,37,1,0,15,8,-362211748,-5100,2,809673,0,4,6,1,0,1,1,1138.0,8564,29,3325.66666667,8513,168,0,1,499723255,-5760,1927.94465664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.0732254033904,0.118174513721,0.00136147038802,0.587376825988,0.999972101017,0.17478155096,0.0861526185986,0.11088171947,0.0537278621567,0.0986411335171,0.102551083039,0.00111037953777,1,6,15,1,4,5,0,4.51781071098,211.841607315,5973.9331342,2185.5853392,179218,0,5,8,1,0,2,1,1,6,26,1,11,7,2,3
TRUE,241da6dbdb5a239c78848ff34892154b10da328960c3483b5d55a6cbbeb0c208,0,5,14,2,2,5,2,53,FALSE,0,1,0,1,0,0,1,52,141,0,445,95,2,87,0,1,2,5,12,0,4,0,0,1,0,874,24,0,30,0,2,96,1,1,1,0,1,307292693,-4440,592.771398534,0,16,38,2,0,13,9,-336700874,-1260,3,939723,0,4,6,1,0,1,1,747.0,9189,34,1403.9,9118,26,0,1,643993567,-3180,1242.27154128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0.0196901177613,0.0196901177613,0.0196901177613,0.0703057825264,0.103841659585,0.0112184351099,0.571751320262,0.999984824572,0.143517815952,0.0773905725183,0.0984885273765,0.057624893772,0.089737363927,0.0928129173243,0.0113284569625,1,6,15,1,4,5,0,3.56517466918,301.583523682,8786.13304046,2745.66663807,263584,0,0,4,2,1,2,1,1,10,31,2,11,8,2,6
TRUE,30343798c4f074241c7b406c1614e4f78bc0130cbf35263ad72e43c38bd16ab6,0,4,12,1,2,4,2,58,FALSE,0,0,0,1,0,0,1,57,116,0,420,82,2,76,0,1,0,5,10,0,4,1,0,1,1,845,21,0,30,0,2,82,0,1,1,0,1,156456660,-10560,0.0,0,14,37,1,0,15,8,-351581468,-4920,2,809673,0,4,6,1,0,1,1,3189.375,13600,29,4261.0,11279,208,0,1,508038128,-5640,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.0887140873561,0.133854620142,0.00136181992722,0.595196236019,0.999972093854,0.190420378184,0.101821713214,0.126559953564,0.0693635166209,0.113794566115,0.118227178354,0.00111066461277,1,6,16,1,5,5,0,4.51897059808,212.037869572,5972.39980092,2185.0243636,179172,0,5,8,1,0,2,1,1,6,26,1,11,7,2,0
TRUE,37ddbc26c25863a7aeef233c3e95920bb292e983bf0123a7344042431b8225fe,0,4,12,1,2,4,2,57,FALSE,0,0,0,1,0,0,1,56,113,0,412,80,2,73,0,1,0,5,10,0,4,1,0,1,0,819,21,0,30,0,2,81,1,1,1,0,1,195782343,-10200,755.333113426,0,14,36,1,0,14,8,-268830309,-4200,2,809673,0,4,6,1,0,1,1,1876.55555556,9829,48,4385.25,9776,291,0,1,464612652,-6000,1792.48708333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.0902033003155,0.124821624169,0.000890242678409,0.583805001942,0.999978180327,0.167631823557,0.100632770531,0.119292518907,0.0761637522856,0.108783582296,0.112934266052,0.000816055788541,1,6,16,1,5,5,0,3.5333600988,279.793650452,7638.36641205,2829.02465643,229151,0,5,8,1,0,2,1,1,6,24,1,10,6,2,3
TRUE,3823a92f7936586a1db3b14087b9113a79daf1d8b12bb70f48d1834bf6d7d5f3,0,4,12,1,2,4,2,58,FALSE,0,0,0,1,0,0,1,57,116,0,421,82,2,76,0,1,0,5,10,0,4,1,0,1,0,846,21,0,30,0,2,82,0,1,1,0,1,137937233,-10860,532.165250772,0,14,37,1,0,15,8,-361909418,-5100,2,809673,0,4,6,1,0,1,1,1181.875,8842,29,3442.66666667,8791,241,0,1,499846651,-5760,1928.42072145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.075160142294,0.120131011433,0.00136144759822,0.588354601302,0.999972101484,0.176737101121,0.0881096523287,0.112838339257,0.0556854386484,0.100532675672,0.104507842273,0.001110360951,1,6,15,1,4,5,0,4.51773508685,211.845153414,5974.0331342,2185.62192457,179221,0,5,8,1,0,2,1,1,6,26,1,11,7,2,3
TRUE,39d8b52e7e24903e0dde822bc685f5ccf1d814a192c0ed3d5986384209cf5a94,0,4,12,1,2,4,2,58,FALSE,0,0,0,1,0,0,1,57,116,0,420,82,2,76,0,1,0,5,10,0,4,1,0,1,1,845,21,0,30,0,2,82,0,1,1,0,1,156454879,-10560,0.0,0,14,37,1,0,15,8,-351584153,-4920,2,809673,0,4,6,1,0,1,1,3188.625,13597,29,4260.0,11276,208,0,1,508039032,-5640,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.0886975361247,0.133837876454,0.00136181992722,0.595187864175,0.999972093854,0.190403634496,0.101804969526,0.126543209877,0.0693467729333,0.113778380551,0.118210434666,0.00111066461277,1,6,16,1,5,5,0,4.51897059808,212.037869572,5972.39980092,2185.0243636,179172,0,5,8,1,0,2,1,1,6,26,1,11,7,2,0
